username,id,label,displayname,verified,created,followersCount,friendsCount,statusesCount,favouritesCount,listedCount,mediaCount,location,protected,profileImageUrl,totalReplyCount,totalRetweetCount,totalLikeCount,totalQuoteCount,totalSource
frecklybean,21079420,human,Marie,False,2009-02-17 10:41:55+00:00,90,496,1075,24,0,45,"52.98663,-1.187387",False,https://pbs.twimg.com/profile_images/2676816957/7f9819cd27045d964086be57e266bd48_normal.jpeg,3,1,2,0,3
danbbaer,387900968,human,Dan Baer,True,2011-10-09 21:00:37+00:00,20183,3614,22778,22018,440,1552,,False,https://pbs.twimg.com/profile_images/1206336860663894016/upOJQw2g_normal.jpg,89,359,2678,30,2
JulieBrill5,1241913610244407298,human,Julie Brill,False,2020-03-23 02:24:50+00:00,1044,1540,2800,28255,0,12,"Toronto, Ontario",False,https://pbs.twimg.com/profile_images/1457925899211395073/z-dn0oaT_normal.jpg,42,45,401,0,2
counsellingmee,89770192,human,Dianne Mee,False,2009-11-13 19:11:45+00:00,454,857,1302,27,16,17,UK,False,https://pbs.twimg.com/profile_images/785194160101941250/l4SvU2jc_normal.jpg,4,2,13,1,4
UrgentCareAssoc,27902993,human,Urgent Care Association,False,2009-03-31 16:19:50+00:00,2324,1382,7124,2948,76,3961,,False,https://pbs.twimg.com/profile_images/996437006082330624/DAopKXJr_normal.jpg,3,73,128,7,2
karbalayghareh,1154252430948872193,human,Alireza Karbalayghareh,False,2019-07-25 04:49:59+00:00,197,721,88,1711,0,0,"Brooklyn, NY",False,https://pbs.twimg.com/profile_images/1390069270764269570/SexPsv0W_normal.jpg,8,3,56,1,2
supriyakamra,1037037378,bot,supriya kamra,False,2012-12-26 12:38:57+00:00,16,43,164,8,0,0,"Patel nagar,new delhi",False,https://pbs.twimg.com/profile_images/1242435445037748224/w-g4J9ge_normal.jpg,0,6,6,0,2
zeynep,65375759,human,zeynep tufekci,True,2009-08-13 14:32:22+00:00,479701,783,113900,28014,7870,5485,floating in a most peculiar way,False,https://pbs.twimg.com/profile_images/1354239840305471491/qYoJiz8K_normal.jpg,304,2262,9696,221,2
orussakovsky,555417958,human,Olga Russakovsky,False,2012-04-16 20:54:18+00:00,1327,41,0,0,25,0,"Princeton, NJ",False,https://pbs.twimg.com/profile_images/1278754122288816129/bYq9WO0b_normal.jpg,0,0,0,0,0
CosyneMeeting,1362159861790826499,human,CosyneMeeting,False,2021-02-17 22:00:50+00:00,2580,0,127,41,20,14,,False,https://pbs.twimg.com/profile_images/1362160225298579461/1SSqLt_w_normal.jpg,31,196,759,25,2
RaVe_74,463255536,human,RV 🔶️ 🇪🇺 #FBFE #FBPA #GTTO #RefugeesWelcome,False,2012-01-13 22:19:12+00:00,5335,5899,92754,76781,53,1282,Cotswolds,False,https://pbs.twimg.com/profile_images/1531010356335808517/q5-BfGLk_normal.jpg,50,97,386,6,2
thisisadityaas,1704336470,human,AdityaAS,False,2013-08-27 10:29:09+00:00,383,2160,590,1728,0,12,Atlanta,False,https://pbs.twimg.com/profile_images/1552905854596198401/OueOlsBm_normal.jpg,79,48,578,6,2
chngin_the_wrld,28023025,human,"Steffanie Strathdee, PhD 🗡️ 🦠Superbug Slayer🗡️",True,2009-04-01 01:54:12+00:00,24504,17280,21844,13788,529,2659,Kumeyaay unceded land. ,False,https://pbs.twimg.com/profile_images/1239957412716539916/ae1HBXRd_normal.png,49,172,924,16,2
TheDigitalEcos,741323209,human,The Digital Ecosystem,False,2012-08-06 19:58:27+00:00,30621,24644,35554,38186,70,5443,Global,False,https://pbs.twimg.com/profile_images/1027576362813599744/FnuNAw_t_normal.jpg,6,116,305,10,1
theAIS,1073082104429260800,human,Australian Institute of Sport,True,2018-12-13 05:08:05+00:00,6489,968,2969,4657,25,880,Canberra ,False,https://pbs.twimg.com/profile_images/1103057737787699200/_wsDqAzM_normal.png,32,199,1129,63,5
Eskom_SA,466420346,human,Eskom Hld SOC Ltd,True,2012-01-17 11:35:25+00:00,496422,4459,59257,6003,711,15045,"Gauteng, South African   ",False,https://pbs.twimg.com/profile_images/839395313412620290/dYb9f0UB_normal.jpg,10230,3269,7449,3957,3
Manuel5Polo,148962123,human,Manuel Polo,False,2010-05-28 02:04:56+00:00,105,1237,72,1181,0,1,,False,https://pbs.twimg.com/profile_images/1110948760698277888/9St57GsN_normal.jpg,3,0,8,0,4
theafters,15133767,human,theafters,True,2008-06-16 13:03:10+00:00,67761,2582,3962,3064,510,527,"Dallas,Texas",False,https://pbs.twimg.com/profile_images/1482047120643444740/uupTaHMx_normal.jpg,59,201,1270,18,5
CSLewis,348559702,human,C. S. Lewis,False,2011-08-04 16:43:48+00:00,588370,29,1297,122,2626,113,,False,https://pbs.twimg.com/profile_images/3440348337/6734ea22e9de165c0a5e57fda961ec67_normal.jpeg,515,21878,46199,766,6
Micah_Shallom,1155410765115023360,human,23FactorAuthentication,False,2019-07-28 09:32:47+00:00,291,744,961,2488,0,25,"Kaduna, Nigeria",False,https://pbs.twimg.com/profile_images/1609204299220795392/RHgRv_Ov_normal.jpg,77,19,218,1,2
EngagementRaf,897141038334316544,human,RAF Community Engagement S&NI,False,2017-08-14 17:01:06+00:00,1343,1128,5070,11467,1,1097,"Scotland, United Kingdom",False,https://pbs.twimg.com/profile_images/1387433236347904011/fTElL38p_normal.jpg,33,173,620,11,2
panostra,21507961,bot,Panos Traganitis,False,2009-02-21 19:02:36+00:00,33,401,43,64,2,1,"East Lansing, MI",True,https://pbs.twimg.com/profile_images/1451668919626915851/kreQXNuE_normal.jpg,0,0,0,0,0
1akincii,1036266691058167808,human,1Akıncı,False,2018-09-02 14:56:46+00:00,1319,2961,1970,1615,0,66,,False,https://pbs.twimg.com/profile_images/1037076340858658821/B9Xdyx5g_normal.jpg,0,3,23,0,2
chrisbosh,16125042,human,Chris Bosh,True,2008-09-04 04:16:04+00:00,2767753,1318,6640,8481,9644,719,"Austin, TX",False,https://pbs.twimg.com/profile_images/1364142424956657666/TG4XXoUr_normal.jpg,3086,37726,349867,4185,1
nsisong_peters,1319567148612800512,human,Noble• 💰😎,False,2020-10-23 09:12:14+00:00,345,235,674,2637,2,32,Connect with me 👉,False,https://pbs.twimg.com/profile_images/1550472425179156480/0zuTx3qG_normal.jpg,48,1,141,3,2
wpnick,37564255,human,Nick Anderson,True,2009-05-04 01:54:18+00:00,19079,305,5502,814,924,32,Washington DC or thereabouts,False,https://pbs.twimg.com/profile_images/956617787849494528/LMNi7R_g_normal.jpg,59,139,450,37,3
nutanlimaye,594661781,human,Nutan Limaye,False,2012-05-30 15:06:52+00:00,2123,243,603,1364,8,98,,False,https://pbs.twimg.com/profile_images/1449762000695922691/08-JjD9j_normal.jpg,210,57,3096,14,2
drmaydin,302809412,human,Doç. Dr. Mustafa AYDIN,True,2011-05-21 19:59:47+00:00,122005,692,43358,5970,63,12491,"İstanbul, Türkiye",False,https://pbs.twimg.com/profile_images/948189821687746561/VmAVnj35_normal.jpg,222,2745,9658,54,2
Youthepro,3060478797,bot,خبرة مصمم,False,2015-02-25 02:01:21+00:00,8,0,39,2,0,8,,False,https://pbs.twimg.com/profile_images/579715340323651585/WXQ9-fzx_normal.png,0,0,0,0,0
AliHoseinzade_,1121460710800752641,human,alef_lam_mim,False,2019-04-25 17:07:23+00:00,16,330,315,532,0,2,jiroft,True,https://pbs.twimg.com/profile_images/1294209766122762243/bhYqe2A8_normal.jpg,0,0,0,0,0
MissionBlue,119521385,human,Mission Blue,True,2010-03-03 22:22:57+00:00,179135,5020,18730,13794,1955,9493,,False,https://pbs.twimg.com/profile_images/378800000125508168/7449f32bf31f6d6d561d574145946308_normal.jpeg,144,2465,12244,115,1
od4_d,863603622,human,OpenData4Development,False,2012-10-05 20:11:21+00:00,11392,1858,4492,4201,415,218,Global Network,False,https://pbs.twimg.com/profile_images/3475693515/c3562f3a9794d9bdf595c7cf74d7a511_normal.jpeg,14,288,449,26,3
jongchyisu,1540623062,human,Jong-Chyi Su,False,2013-06-23 10:03:30+00:00,243,678,162,963,0,4,"San Francisco, CA",False,https://pbs.twimg.com/profile_images/1465852547969679364/yApVVMAq_normal.jpg,46,38,225,2,4
pavanigudavall,359432896,human,GUDAVALLI PAVANI,False,2011-08-21 15:43:54+00:00,7,94,4,2,0,1,Hyderabad,True,https://pbs.twimg.com/profile_images/378800000739765991/a2da0ce07e987d7e8918a65a8008151c_normal.jpeg,0,0,0,0,0
MusiqSoulchild,19575665,human,Musiq Soulchild,True,2009-01-27 03:42:26+00:00,486684,556,5757,972,1893,1147,,False,https://pbs.twimg.com/profile_images/887036931829252096/fL4y3E3s_normal.jpg,165,614,4390,82,4
OmotoshoYinka3,1138924491072036865,bot,kah-l😉,False,2019-06-12 21:42:13+00:00,971,1352,1673,3656,0,31,"Lagos, Nigeria",False,https://pbs.twimg.com/profile_images/1477858397194235904/v4VrGCHd_normal.jpg,9,5,460,0,1
HCLSoftware,827163441597075456,human,HCLSoftware,True,2017-02-02 14:35:07+00:00,41273,11670,6417,756,80,2652,,False,https://pbs.twimg.com/profile_images/1593214962083590144/F9GBS23t_normal.jpg,2,47,102,5,3
Jmsteinbrink,1044256734808862720,human,Julie Steinbrink,False,2018-09-24 16:06:21+00:00,1415,1703,1115,5739,19,51,,False,https://pbs.twimg.com/profile_images/1051634605500112896/LBvidQvE_normal.jpg,50,54,650,19,2
ShaunakJoshi10,2596275908,human,Shaunak Joshi,False,2014-06-30 12:18:58+00:00,39,88,60,2005,0,6,"Mumbai, India",False,https://pbs.twimg.com/profile_images/1311499340167356422/ZSOLqq3S_normal.jpg,21,1,38,0,2
juniormonstter,325652049,human,junio,False,2011-06-28 17:04:00+00:00,16578,388,10211,4292,23,1557,,False,https://pbs.twimg.com/profile_images/1569010831970426880/ie3X-o9I_normal.jpg,10,138,1248,6,2
ezepolka,856007426,human,ezekiel kamwaga,False,2012-10-01 07:51:34+00:00,411,151,96,20,0,20,,False,https://pbs.twimg.com/profile_images/561050618086031360/TRRLyH_Q_normal.jpeg,64,147,149,0,2
Omar_Cruz,26054240,human,Omar,False,2009-03-23 18:08:54+00:00,760,1784,96437,14196,96,2142,Already There - NYC,True,https://pbs.twimg.com/profile_images/1577520480315183104/PHhmOnXS_normal.jpg,0,0,0,0,0
kapildagar786,2525531850,human,kapildagar,False,2014-05-26 17:56:57+00:00,4,50,2,1,0,0,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,0,0,0,2
BenjaminDYoung,23544459,human,Ben Young,False,2009-03-10 02:28:15+00:00,4495,1384,10117,14240,287,705,,False,https://pbs.twimg.com/profile_images/157162428/Ben_s_Brain_normal.gif,16,32,213,2,2
gdgtorino,1909261734,human,Google Developer Group Torino,False,2013-09-26 21:39:54+00:00,1697,112,2371,712,75,560,Turin,False,https://pbs.twimg.com/profile_images/1197170568119902208/9T-yEcyu_normal.png,7,39,103,5,6
GoogleNoDeceit,1124452262439292929,bot,Googlers Against Deceit,False,2019-05-03 23:14:45+00:00,3,10,22,1,0,1,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,0,4,0,2
nevsinmengu,107655313,human,nevsin mengu,True,2010-01-23 08:08:54+00:00,2588116,1187,30050,11973,2279,2348,Turkey ,False,https://pbs.twimg.com/profile_images/1462699219626647553/0fc6QYwM_normal.jpg,16889,9930,152475,1720,2
DoganiMorteza,1050820784887918598,bot,Morteza Dogani,False,2018-10-12 18:49:33+00:00,151,2543,5,82,10,0,,False,https://pbs.twimg.com/profile_images/1050958911333904389/BrkiXLfI_normal.jpg,0,0,0,0,0
malou_manaois,3644942413,bot,malou,False,2015-09-22 04:20:15+00:00,2,34,0,0,0,0,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,0,0,0,0
kieran_mepham,815138720051511296,human,Kieran Mepham,False,2016-12-31 10:13:10+00:00,317,860,243,2002,2,4,"Zurich, Switzerland",False,https://pbs.twimg.com/profile_images/934724274488782849/rdsB54vj_normal.jpg,59,28,282,4,3
maren_loe,988223928513585152,human,Maren Loe,False,2018-04-23 01:11:59+00:00,897,1085,733,5068,10,42,"St Louis, MO",False,https://pbs.twimg.com/profile_images/988224295678627840/NdxbaWNW_normal.jpg,71,72,687,10,2
Diadribs,3187884921,human,SAMWISE ⏺,False,2015-04-20 18:42:37+00:00,3939,3681,37635,240403,3,976,"Las Vegas, NV",False,https://pbs.twimg.com/profile_images/1580321918527442946/QaQXfXBp_normal.jpg,95,130,614,17,1
DragonCustom01,585071885,human,Dragon Custom,False,2012-05-19 20:29:07+00:00,72,292,980,25,0,104,,False,https://pbs.twimg.com/profile_images/2232912696/Dragon-Tattoo-Tribal-1f_normal.jpg,1,2,6,0,1
PAULAGUNTHER,448913750,human,PAULA GUNTHER,False,2011-12-28 14:30:29+00:00,88,864,1333,1788,0,3,lanus,False,https://pbs.twimg.com/profile_images/1245560787810299906/sQTByVTk_normal.jpg,2,2,1,0,6
__ROOHDAAR__,1261663108105302016,human,Ishfaq(اشفاق احمر),False,2020-05-16 14:24:35+00:00,197,126,994,57314,1,90,Jammu & Kashmir,False,https://pbs.twimg.com/profile_images/1434387020755783683/qM5l-o3Y_normal.jpg,16,17,195,0,1
MarcoMkengef,1484209324847099906,human,Marco Mkengef,False,2022-01-20 17:01:44+00:00,81,238,5,101,0,4,,False,https://pbs.twimg.com/profile_images/1484209956509212673/ypj2TKlS_normal.jpg,0,0,5,0,1
soypsicoblogo,1224763922735124480,human,Psicoblogo,False,2020-02-04 18:37:41+00:00,1120,714,246,312,3,88,,False,https://pbs.twimg.com/profile_images/1438127578326441988/gQ8Uydxj_normal.jpg,29,45,233,5,2
billamartinelli,746468202784428032,human,Sibylla Martinelli,False,2016-06-24 22:21:03+00:00,100,131,54,119,6,16,"Bern, Schweiz",False,https://pbs.twimg.com/profile_images/940591742461595648/zsLUWxiG_normal.jpg,2,28,70,2,3
nuncaexistieron,95817528,human,CosasNuncaExistieron,False,2009-12-10 03:54:56+00:00,1456,908,21380,0,54,35,,False,https://pbs.twimg.com/profile_images/1029530358235058176/kT8EbCQf_normal.jpg,4,54,172,1,1
richmondywong,3079387254,human,Richmond Wong,False,2015-03-14 05:08:05+00:00,1244,842,2380,10376,20,241,Around online and (masked) IRL,False,https://pbs.twimg.com/profile_images/1562890302825762818/sPSFby33_normal.jpg,40,108,525,11,3
albertogaruccio,2821451759,human,ALBERTO GARUCCIO,False,2014-10-10 20:45:14+00:00,8318,2323,33060,12861,226,7642,"Turin, Italy",False,https://pbs.twimg.com/profile_images/1024147461462474757/vUDQiqeT_normal.jpg,15,295,326,15,3
dreamer3,14973933,bot,Josh Goebel,False,2008-06-01 19:12:30+00:00,208,51,3777,28,12,27,"Louisville, KY",False,https://pbs.twimg.com/profile_images/1553057120202940417/7MguX04f_normal.jpg,17,1,13,0,9
GregorianCT1,758698214509936640,human,Greg Orloff #IIoTDay,False,2016-07-28 16:18:45+00:00,3500,4785,6417,5408,39,397,"Ohio, USA",False,https://pbs.twimg.com/profile_images/1059272324841660419/lduWZhfi_normal.jpg,2,41,86,6,3
praful_patel,2189716682,human,Praful Patel,True,2013-11-12 06:00:55+00:00,149107,138,7778,494,155,3229,"Maharashtra, India",False,https://pbs.twimg.com/profile_images/1260470830238228483/k0pNoSte_normal.jpg,205,2098,9501,59,3
shervin,1159251,human,Shervinator 🚀 ∞ 🚄,True,2007-03-14 14:25:11+00:00,108244,6900,43007,25459,3006,1456,"Miami Beach, FL",False,https://pbs.twimg.com/profile_images/1600021596722315264/N5c2HM-D_normal.jpg,230,364,2248,40,1
bryanl,659933,human,Bryan Liles,False,2007-01-18 12:47:55+00:00,35762,1336,34936,42508,814,1533,Where the wild things are,False,https://pbs.twimg.com/profile_images/1599168489155174400/5tPRFWWR_normal.jpg,177,112,2051,16,3
ForeignPolicy,26792275,human,Foreign Policy,True,2009-03-26 16:57:01+00:00,1231310,1055,138558,1595,19735,21598,,False,https://pbs.twimg.com/profile_images/1387089996532879364/WYZKsRZu_normal.jpg,119,508,1140,66,2
RLadiesAustin,809427007587155968,bot,R-Ladies Austin,False,2016-12-15 15:56:51+00:00,776,101,275,196,25,19,"Austin, TX",False,https://pbs.twimg.com/profile_images/809431522583318528/trX7pR5T_normal.jpg,30,201,659,28,2
jhinnevada,346248088,human,Jeannie Harkema☮️🇺🇦🎄🍁💨❄️,False,2011-07-31 23:51:40+00:00,151,425,2242,33617,0,90,Northern Nevada,False,https://pbs.twimg.com/profile_images/1553809380218245120/0MJFKEJr_normal.jpg,17,9,104,0,2
rodger_voorhies,2800847830,human,Rodger Voorhies,True,2014-10-02 20:56:08+00:00,4068,460,1472,1185,59,112,"Seattle, WA",False,https://pbs.twimg.com/profile_images/832004257071058944/F98qJOyB_normal.jpg,40,138,512,17,2
GODWILLTOOLS7,1032736453447639045,human,GODWILL ENGINEERING,False,2018-08-23 21:08:52+00:00,132,696,450,432,0,26,"Lekki, Ajah, Lagos",False,https://pbs.twimg.com/profile_images/1483717832961634306/-0D8d3ax_normal.jpg,3,27,51,9,3
memomemo_py,1068482086988787712,human,Memo@🍜🍣🍣🤤,False,2018-11-30 12:29:15+00:00,229,331,465,1752,3,7,Japan,False,https://pbs.twimg.com/profile_images/1084865066061582347/ES_Chy2h_normal.jpg,4,3,38,1,3
julienmairal,560083540,human,Julien Mairal @julienmairal@sigmoid.social,False,2012-04-22 05:34:09+00:00,3166,156,368,555,35,32,"Grenoble, France",False,https://pbs.twimg.com/profile_images/929983611511672832/wu9i-BVJ_normal.jpg,124,818,3635,50,1
ArnoldPoernomo,268718494,human,CHEF ✨,True,2011-03-19 09:51:21+00:00,2210905,379,19699,8518,719,5759,,False,https://pbs.twimg.com/profile_images/1609060187452870656/4qyB-y-5_normal.jpg,1938,1939,33765,558,2
Thom_Wolf,246939962,human,Thomas Wolf,False,2011-02-03 19:33:48+00:00,47567,3665,2643,19760,872,211,"Utrecht, The Netherlands",False,https://pbs.twimg.com/profile_images/1259944219881455617/asyRCk6l_normal.jpg,346,524,6135,76,2
ATNPassion,1445116300376772608,human,All Technique No Passion,False,2021-10-04 19:59:27+00:00,4658,499,346,1186,59,130,,False,https://pbs.twimg.com/profile_images/1454304298490155012/9IfkG7VF_normal.jpg,73,381,2924,46,2
MrAhmadAwais,216727067,human,Ahmad Awais,True,2010-11-17 15:07:38+00:00,47672,1988,70417,44314,654,1749,San Francisco / Vancouver ,False,https://pbs.twimg.com/profile_images/1436384085157371906/XL60VTpr_normal.jpg,95,15,754,2,3
VahidiAram,1480277845574303744,human,Aram Vahidi,False,2022-01-09 20:38:50+00:00,3,79,1,5,0,0,Iran,False,https://pbs.twimg.com/profile_images/1480278304770994179/6mMMxs25_normal.jpg,0,0,0,0,1
bogdancrisu,448776963,human,Bogdan Crisu,False,2011-12-28 10:52:04+00:00,10,93,20,9,0,6,,False,https://pbs.twimg.com/profile_images/1601158900258062336/_VHbWDNd_normal.jpg,21,0,4,0,3
IdanAttias,739069936019083265,human,Idan Attias,False,2016-06-04 12:22:59+00:00,115,265,69,764,0,1,,False,https://pbs.twimg.com/profile_images/1496533925996285953/FTHSAkqT_normal.jpg,25,15,172,3,2
IKEVF,310451259,human,ike vallie-flagg,True,2011-06-03 19:34:03+00:00,12775,1456,42492,111142,141,2386,"albuquerque,nm/endor",False,https://pbs.twimg.com/profile_images/1566549481608187905/Ydy3L2xa_normal.jpg,136,52,2366,9,2
taniya_seth,783999911465365504,bot,Lost,False,2016-10-06 11:58:39+00:00,77,465,325,279,1,34,India,False,https://pbs.twimg.com/profile_images/1478361189901955077/qPg9IPQC_normal.jpg,46,139,113,11,1
M_Kosilo,589032635,human,Maciej Kosiło ☕🏄,False,2012-05-24 11:04:28+00:00,1562,3410,4262,13586,35,220,"Lisbon, Portugal",False,https://pbs.twimg.com/profile_images/1185218706902867969/8tYfi2cG_normal.jpg,35,54,313,1,2
purja99,3095809183,human,ネパール料理プルジャダイニング,False,2015-03-18 08:39:28+00:00,4805,4849,863,2197,124,210,"豊島区,巣鴨 1ー34ー4 メゾン春日1F ",False,https://pbs.twimg.com/profile_images/948837949499588608/4NAw7Jv7_normal.jpg,86,716,4207,69,1
dannygost,271099749,human,Nany Rodríguez,False,2011-03-23 21:21:26+00:00,319,1965,1324,570,0,12,,False,https://pbs.twimg.com/profile_images/1323688238679121922/BrLQGsdg_normal.jpg,2,0,10,0,5
parkifast,707140218416185344,human,Parkifast,False,2016-03-08 09:45:40+00:00,2428,1609,5967,20219,97,2201,Madrid,False,https://pbs.twimg.com/profile_images/1125393429519794176/d5zbwDyc_normal.png,17,76,149,7,3
MahmudMalan,3866366116,human,Malan malan,False,2015-10-05 00:17:07+00:00,33,190,32,1,0,19,,False,https://pbs.twimg.com/profile_images/689137578516283392/l19QjYK-_normal.jpg,0,0,0,0,1
Dominic1King,549573235,human,Dominic King,False,2012-04-09 21:45:55+00:00,6052,1413,2403,4050,203,200,UK / USA,False,https://pbs.twimg.com/profile_images/1437748164799434759/-c60Rhe__normal.jpg,129,45,1052,11,3
vlasceanu_mada,937027385505058822,human,Prof. Madalina Vlasceanu,False,2017-12-02 18:35:12+00:00,3488,816,409,8177,19,71,"New York, NY",False,https://pbs.twimg.com/profile_images/1565008263422304256/RP_nDrMO_normal.jpg,253,329,6106,37,2
vyaslkv,1078324065532764166,human,Lalit Vyas,False,2018-12-27 16:17:46+00:00,50,607,24,663,0,3,India,False,https://pbs.twimg.com/profile_images/1173649173985423361/SB9PJOZd_normal.jpg,5,0,15,0,2
antiborderbooks,1477736969224478725,bot,BooksAgainstBorders,False,2022-01-02 20:22:14+00:00,5006,1269,3269,3779,21,198,,False,https://pbs.twimg.com/profile_images/1534677584084099075/YYVegkAd_normal.jpg,74,402,1458,13,2
miguelbettenco5,3054344553,bot,miguel bettencourt,False,2015-02-23 00:21:37+00:00,889,4946,20482,32124,9,1451,,False,https://pbs.twimg.com/profile_images/1053974092297179136/VYYZsS2t_normal.jpg,31,17,80,2,1
jaywantfriend,81822524,human,JDArts,False,2009-10-12 11:44:00+00:00,160,1061,32,3,0,3,New Delhi,False,https://pbs.twimg.com/profile_images/765903585754439681/gCXBusn4_normal.jpg,4,1,8,0,3
